Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Unit,Y2022,Y2022F
10,'036,Australia,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,28463,A
10,'036,Australia,947,'21112,"Meat of buffalo, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,0,E
10,'036,Australia,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,34.8284,E
10,'036,Australia,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,24620.3927,E
10,'036,Australia,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,706905,A
10,'036,Australia,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,0.237,E
10,'036,Australia,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,322.784,E
10,'036,Australia,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,1361905,A
10,'036,Australia,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.3816,E
10,'036,Australia,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,86.2444,E
10,'036,Australia,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,225990.63,E
10,'036,Australia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,3.003,E
10,'036,Australia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,1310.2101,E
10,'036,Australia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,436300,A
11,'040,Austria,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.1386,E
11,'040,Austria,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,675.834,E
11,'040,Austria,1718,'F1718,Cereals excluding rice,5510,Production,t,4874570,E
11,'040,Austria,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,13.6531,E
11,'040,Austria,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,2868.7856,E
11,'040,Austria,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,210120,A
11,'040,Austria,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,0.6525,E
11,'040,Austria,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,2572.6577,E
11,'040,Austria,882,'02211,Raw milk of cattle,5510,Production,t,3942500,A
11,'040,Austria,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,13.5075,E
11,'040,Austria,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,8.6448,E
11,'040,Austria,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,640,A
11,'040,Austria,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,0.6247,E
11,'040,Austria,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,16.3117,E
11,'040,Austria,1020,'02292,Raw milk of goats,5510,Production,t,26110,A
11,'040,Austria,951,'02212,Raw milk of buffalo,5510,Production,t,0,A
11,'040,Austria,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,19.9756,E
11,'040,Austria,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,129.6417,E
11,'040,Austria,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,6490,A
11,'040,Austria,982,'02291,Raw milk of sheep,71761,Emissions intensity,kg CO2eq/kg,,
11,'040,Austria,982,'02291,Raw milk of sheep,723113,Emissions (CO2eq) (AR5),kt,,
11,'040,Austria,982,'02291,Raw milk of sheep,5510,Production,t,11690,A
11,'040,Austria,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,,
11,'040,Austria,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,34.4527,E
11,'040,Austria,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,,
11,'040,Austria,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,,
11,'040,Austria,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,71.8636,E
11,'040,Austria,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,,
11,'040,Austria,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,1.6073,E
11,'040,Austria,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,767.7623,E
11,'040,Austria,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,477660,A
52,'031,Azerbaijan,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.0838,E
52,'031,Azerbaijan,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,255.2292,E
52,'031,Azerbaijan,1718,'F1718,Cereals excluding rice,5510,Production,t,3045254.3,E
52,'031,Azerbaijan,27,'0113,Rice,71761,Emissions intensity,kg CO2eq/kg,2.3708,E
52,'031,Azerbaijan,27,'0113,Rice,723113,Emissions (CO2eq) (AR5),kt,25.4044,E
52,'031,Azerbaijan,27,'0113,Rice,5510,Production,t,10715.4,A
52,'031,Azerbaijan,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,11.049,E
52,'031,Azerbaijan,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,1642.5212,E
52,'031,Azerbaijan,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,148658,A
52,'031,Azerbaijan,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,1.1524,E
52,'031,Azerbaijan,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,2568.8904,E
52,'031,Azerbaijan,882,'02211,Raw milk of cattle,5510,Production,t,2229118,A
52,'031,Azerbaijan,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,110.5071,E
52,'031,Azerbaijan,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,4.7979,E
52,'031,Azerbaijan,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,24.3012,E
52,'031,Azerbaijan,1020,'02292,Raw milk of goats,5510,Production,t,5065,A
52,'031,Azerbaijan,947,'21112,"Meat of buffalo, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,234.1943,E
52,'031,Azerbaijan,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,16.4494,E
52,'031,Azerbaijan,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,1464.8984,E
52,'031,Azerbaijan,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,89055,A
52,'031,Azerbaijan,982,'02291,Raw milk of sheep,71761,Emissions intensity,kg CO2eq/kg,2.2272,E
52,'031,Azerbaijan,982,'02291,Raw milk of sheep,723113,Emissions (CO2eq) (AR5),kt,67.9217,E
52,'031,Azerbaijan,982,'02291,Raw milk of sheep,5510,Production,t,30496,A
52,'031,Azerbaijan,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,0.4303,E
52,'031,Azerbaijan,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,55.9797,E
52,'031,Azerbaijan,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,130108,A
52,'031,Azerbaijan,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.6549,E
52,'031,Azerbaijan,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,79.2965,E
52,'031,Azerbaijan,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,121089,A
52,'031,Azerbaijan,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,2.3637,E
52,'031,Azerbaijan,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,1.1866,E
52,'031,Azerbaijan,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,502,A
12,'044,Bahamas,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.0528,E
12,'044,Bahamas,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,0.0321,E
12,'044,Bahamas,1718,'F1718,Cereals excluding rice,5510,Production,t,608.04,E
12,'044,Bahamas,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,7.6477,E
12,'044,Bahamas,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,0.1385,E
12,'044,Bahamas,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,18.11,I
12,'044,Bahamas,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,2.4579,E
12,'044,Bahamas,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,1.6663,E
12,'044,Bahamas,882,'02211,Raw milk of cattle,5510,Production,t,677.94,I
12,'044,Bahamas,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,25.4233,E
12,'044,Bahamas,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,1.8686,E
12,'044,Bahamas,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,73.5,I
12,'044,Bahamas,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,1.2184,E
12,'044,Bahamas,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,1.6809,E
12,'044,Bahamas,1020,'02292,Raw milk of goats,5510,Production,t,1379.6,I
12,'044,Bahamas,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,47.4121,E
12,'044,Bahamas,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,1.429,E
12,'044,Bahamas,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,30.14,I
12,'044,Bahamas,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,1.9305,E
12,'044,Bahamas,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,11.7028,E
12,'044,Bahamas,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,6061.99,I
12,'044,Bahamas,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.7021,E
12,'044,Bahamas,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,0.6209,E
12,'044,Bahamas,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,884.31,I
12,'044,Bahamas,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,3.1418,E
12,'044,Bahamas,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,1.075,E
12,'044,Bahamas,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,342.16,I
13,'048,Bahrain,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,0.1977,E
13,'048,Bahrain,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,4.1142,E
13,'048,Bahrain,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,3.2914,E
13,'048,Bahrain,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,800.01,I
13,'048,Bahrain,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,0.906,E
13,'048,Bahrain,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,9.5881,E
13,'048,Bahrain,882,'02211,Raw milk of cattle,5510,Production,t,10582.55,I
13,'048,Bahrain,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,20.9036,E
13,'048,Bahrain,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,4.9874,E
13,'048,Bahrain,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,238.59,E
13,'048,Bahrain,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,2.3429,E
13,'048,Bahrain,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,0.7528,E
13,'048,Bahrain,1020,'02292,Raw milk of goats,5510,Production,t,321.32,I
13,'048,Bahrain,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,0.4865,E
13,'048,Bahrain,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,13.0694,E
13,'048,Bahrain,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,26865.53,E
13,'048,Bahrain,982,'02291,Raw milk of sheep,71761,Emissions intensity,kg CO2eq/kg,2.6534,E
13,'048,Bahrain,982,'02291,Raw milk of sheep,723113,Emissions (CO2eq) (AR5),kt,0.4281,E
13,'048,Bahrain,982,'02291,Raw milk of sheep,5510,Production,t,161.34,I
13,'048,Bahrain,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,0.6999,E
13,'048,Bahrain,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,5.9489,E
13,'048,Bahrain,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,8500,A
13,'048,Bahrain,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.3438,E
13,'048,Bahrain,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,1.4706,E
13,'048,Bahrain,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,4277.7,E
16,'050,Bangladesh,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.1275,E
16,'050,Bangladesh,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,683.2942,E
16,'050,Bangladesh,1718,'F1718,Cereals excluding rice,5510,Production,t,5360338.82,E
16,'050,Bangladesh,27,'0113,Rice,71761,Emissions intensity,kg CO2eq/kg,0.7595,E
16,'050,Bangladesh,27,'0113,Rice,723113,Emissions (CO2eq) (AR5),kt,43437.0314,E
16,'050,Bangladesh,27,'0113,Rice,5510,Production,t,57189193,A
16,'050,Bangladesh,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,71.8456,E
16,'050,Bangladesh,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,14515.943,E
16,'050,Bangladesh,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,202043.68,I
16,'050,Bangladesh,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,1.5168,E
16,'050,Bangladesh,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,17847.257,E
16,'050,Bangladesh,882,'02211,Raw milk of cattle,5510,Production,t,11766600,E
16,'050,Bangladesh,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,41.6196,E
16,'050,Bangladesh,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,9206.7089,E
16,'050,Bangladesh,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,221210.75,I
16,'050,Bangladesh,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,5.4169,E
16,'050,Bangladesh,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,4957.4587,E
16,'050,Bangladesh,1020,'02292,Raw milk of goats,5510,Production,t,915180,E
16,'050,Bangladesh,947,'21112,"Meat of buffalo, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,267.8128,E
16,'050,Bangladesh,947,'21112,"Meat of buffalo, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,1867.1643,E
16,'050,Bangladesh,947,'21112,"Meat of buffalo, fresh or chilled",5510,Production,t,6971.9,I
16,'050,Bangladesh,951,'02212,Raw milk of buffalo,71761,Emissions intensity,kg CO2eq/kg,3.076,E
16,'050,Bangladesh,951,'02212,Raw milk of buffalo,723113,Emissions (CO2eq) (AR5),kt,1005.3962,E
16,'050,Bangladesh,951,'02212,Raw milk of buffalo,5510,Production,t,326850,E
16,'050,Bangladesh,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,35.9235,E
16,'050,Bangladesh,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,177.8496,E
16,'050,Bangladesh,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,4950.79,I
16,'050,Bangladesh,982,'02291,Raw milk of sheep,71761,Emissions intensity,kg CO2eq/kg,4.3504,E
16,'050,Bangladesh,982,'02291,Raw milk of sheep,723113,Emissions (CO2eq) (AR5),kt,284.3834,E
16,'050,Bangladesh,982,'02291,Raw milk of sheep,5510,Production,t,65370,E
16,'050,Bangladesh,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,1.8741,E
16,'050,Bangladesh,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,414.7676,E
16,'050,Bangladesh,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,221317.69,I
16,'050,Bangladesh,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,2.1479,E
16,'050,Bangladesh,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,1073.6574,E
16,'050,Bangladesh,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,499872.8,E
14,'052,Barbados,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.5886,E
14,'052,Barbados,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,0.03,E
14,'052,Barbados,1718,'F1718,Cereals excluding rice,5510,Production,t,51,E
14,'052,Barbados,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,89.991,E
14,'052,Barbados,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,18.0882,E
14,'052,Barbados,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,201,A
14,'052,Barbados,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,2.018,E
14,'052,Barbados,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,8.1506,E
14,'052,Barbados,882,'02211,Raw milk of cattle,5510,Production,t,4039,A
14,'052,Barbados,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,44.258,E
14,'052,Barbados,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,1.3211,E
14,'052,Barbados,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,29.85,I
14,'052,Barbados,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,34.0188,E
14,'052,Barbados,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,2.8916,E
14,'052,Barbados,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,85,A
14,'052,Barbados,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,0.88,E
14,'052,Barbados,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,13.7542,E
14,'052,Barbados,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,15630,A
14,'052,Barbados,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,1.7474,E
14,'052,Barbados,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,5.4151,E
14,'052,Barbados,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,3099,A
14,'052,Barbados,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,2.2436,E
14,'052,Barbados,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,5.6965,E
14,'052,Barbados,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,2539,A
57,'112,Belarus,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.3131,E
57,'112,Belarus,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,1742.7775,E
57,'112,Belarus,1718,'F1718,Cereals excluding rice,5510,Production,t,5566055.53,E
57,'112,Belarus,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,17.6303,E
57,'112,Belarus,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,6075.4095,E
57,'112,Belarus,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,344600,A
57,'112,Belarus,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,0.668,E
57,'112,Belarus,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,5257.9575,E
57,'112,Belarus,882,'02211,Raw milk of cattle,5510,Production,t,7871000,A
57,'112,Belarus,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,4.6607,E
57,'112,Belarus,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,0.5177,E
57,'112,Belarus,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,8.5477,E
57,'112,Belarus,1020,'02292,Raw milk of goats,5510,Production,t,16511.39,I
57,'112,Belarus,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,26.2108,E
57,'112,Belarus,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,26.2108,E
57,'112,Belarus,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,1000,A
